# Frequency, S11, S12, S21, S22
9.801409127301841974e+07,-1.974346638499999917e+00,-1.944443628300000171e+01,-1.954231928900000170e+01,-1.918640609999999969e+00
9.801809447558046877e+07,-1.965991622900000069e+00,-1.954311085300000173e+01,-1.964854782800000166e+01,-1.909801032999999926e+00
9.802209767814251781e+07,-1.961992897800000080e+00,-1.964761292800000092e+01,-1.974750496000000055e+01,-1.904136807400000020e+00
9.802610088070456684e+07,-1.948750723999999934e+00,-1.975617676899999964e+01,-1.985308595600000103e+01,-1.888465750800000009e+00
9.803010408326661587e+07,-1.934979888500000023e+00,-1.987132031299999824e+01,-1.997183951099999888e+01,-1.871938917700000093e+00
9.803410728582866490e+07,-1.920504157699999936e+00,-1.998625396799999976e+01,-2.009078683899999973e+01,-1.857903475300000107e+00
9.803811048839071393e+07,-1.897789044000000036e+00,-2.009928681299999909e+01,-2.021076512799999847e+01,-1.838035500900000008e+00
9.804211369095276296e+07,-1.877034415000000012e+00,-2.021734463099999957e+01,-2.032315589499999930e+01,-1.810816272400000093e+00
9.804611689351481199e+07,-1.851064671000000050e+00,-2.034023214300000149e+01,-2.043633305299999847e+01,-1.785123137200000043e+00
9.805012009607686102e+07,-1.827613873800000066e+00,-2.045844799099999989e+01,-2.056247778699999884e+01,-1.757622824700000086e+00
9.805412329863891006e+07,-1.797418386199999940e+00,-2.058755212799999867e+01,-2.069488831600000012e+01,-1.730388115300000029e+00
9.805812650120095909e+07,-1.767250050999999988e+00,-2.071173460199999994e+01,-2.082451195399999833e+01,-1.697594203700000026e+00
9.806212970376300812e+07,-1.734295015600000101e+00,-2.085095399200000088e+01,-2.095674047199999990e+01,-1.667011394800000046e+00
9.806613290632505715e+07,-1.700540774700000091e+00,-2.099514947100000128e+01,-2.109443399899999960e+01,-1.634006534599999894e+00
9.807013610888710618e+07,-1.669874829600000110e+00,-2.113510144600000018e+01,-2.124310241499999918e+01,-1.601925509500000011e+00
9.807413931144915521e+07,-1.636451532099999939e+00,-2.129201063600000055e+01,-2.139031175599999912e+01,-1.567876840899999902e+00
9.807814251401120424e+07,-1.600621612200000099e+00,-2.144761641499999882e+01,-2.155181752400000050e+01,-1.534337789799999907e+00
9.808214571657325327e+07,-1.569894418899999922e+00,-2.161821322100000131e+01,-2.171169489900000116e+01,-1.502912521300000082e+00
9.808614891913530231e+07,-1.540253807100000039e+00,-2.177981455000000111e+01,-2.188278378900000121e+01,-1.472588283899999961e+00
9.809015212169735134e+07,-1.511921633500000084e+00,-2.195331301299999893e+01,-2.206187254399999986e+01,-1.444941474199999965e+00
9.809415532425940037e+07,-1.486343900700000109e+00,-2.214629433400000025e+01,-2.224443282500000052e+01,-1.419413448300000047e+00
9.809815852682146430e+07,-1.460577428099999908e+00,-2.233671643699999976e+01,-2.243386551900000114e+01,-1.394158714100000029e+00
9.810216172938351333e+07,-1.437697384100000031e+00,-2.253544072800000109e+01,-2.263007881500000096e+01,-1.369770101100000081e+00
9.810616493194556236e+07,-1.417755394999999918e+00,-2.272846159599999893e+01,-2.284086643399999872e+01,-1.349665846299999972e+00
9.811016813450761139e+07,-1.396950989100000040e+00,-2.293142269399999833e+01,-2.305318699600000087e+01,-1.328523106400000042e+00
9.811417133706966043e+07,-1.380989857199999893e+00,-2.315516296999999923e+01,-2.326694814100000031e+01,-1.310779294500000081e+00
9.811817453963170946e+07,-1.363266945399999930e+00,-2.336882102699999919e+01,-2.346538053300000115e+01,-1.293022727100000102e+00
9.812217774219375849e+07,-1.348078749999999992e+00,-2.359605717399999847e+01,-2.370076513100000071e+01,-1.273101104200000000e+00
9.812618094475580752e+07,-1.329064938799999984e+00,-2.381791842699999862e+01,-2.392425949400000107e+01,-1.256530824199999952e+00
9.813018414731785655e+07,-1.310919199300000004e+00,-2.405385254200000134e+01,-2.416088027700000040e+01,-1.242928272399999923e+00
9.813418734987990558e+07,-1.293802853799999930e+00,-2.429715628800000005e+01,-2.441035217099999954e+01,-1.226073628199999987e+00
9.813819055244195461e+07,-1.274765599199999988e+00,-2.453686969199999979e+01,-2.465124170400000025e+01,-1.208258563600000057e+00
9.814219375500400364e+07,-1.258056549600000018e+00,-2.479102038699999966e+01,-2.489025606499999910e+01,-1.189492913100000049e+00
9.814619695756605268e+07,-1.234796268099999983e+00,-2.504566967999999960e+01,-2.517025126700000115e+01,-1.167543741700000082e+00
9.815020016012810171e+07,-1.215026350999999893e+00,-2.535254421000000136e+01,-2.544161769100000114e+01,-1.149039417600000057e+00
9.815420336269015074e+07,-1.193630161400000000e+00,-2.562991843000000003e+01,-2.574976700399999885e+01,-1.126622211499999970e+00
9.815820656525219977e+07,-1.174599561199999975e+00,-2.594096835799999923e+01,-2.606088862900000080e+01,-1.105892877200000068e+00
9.816220976781424880e+07,-1.150476477100000006e+00,-2.626738298000000071e+01,-2.636873801699999831e+01,-1.085813375200000097e+00
9.816621297037629783e+07,-1.130036568199999980e+00,-2.658201875800000025e+01,-2.670387208100000009e+01,-1.065022175900000034e+00
9.817021617293834686e+07,-1.106717186200000036e+00,-2.690283540900000148e+01,-2.704338509000000101e+01,-1.042671204299999932e+00
9.817421937550039589e+07,-1.087715748199999943e+00,-2.725681273600000054e+01,-2.736795281799999913e+01,-1.024432537200000048e+00
9.817822257806244493e+07,-1.066988902100000081e+00,-2.761957085399999912e+01,-2.771944712100000174e+01,-1.004522617899999970e+00
9.818222578062449396e+07,-1.049224656900000108e+00,-2.796427021599999918e+01,-2.810177710199999979e+01,-9.881809380599999582e-01
9.818622898318654299e+07,-1.029429755100000010e+00,-2.836373392999999865e+01,-2.846665672499999999e+01,-9.705123566600000196e-01
9.819023218574859202e+07,-1.010482343300000085e+00,-2.873732928900000161e+01,-2.883578712599999960e+01,-9.524620305800000075e-01
9.819423538831064105e+07,-9.929443933699999558e-01,-2.914227693799999841e+01,-2.924490189000000129e+01,-9.367740641099999710e-01
9.819823859087270498e+07,-9.767712695200000406e-01,-2.951855001499999887e+01,-2.967433449400000001e+01,-9.179773476300000512e-01
9.820224179343475401e+07,-9.589344787700000428e-01,-2.999023628500000171e+01,-3.008459705599999978e+01,-9.024490945699999989e-01
9.820624499599680305e+07,-9.426759728500000435e-01,-3.042477373599999879e+01,-3.054565016800000166e+01,-8.886777990999999988e-01
9.821024819855885208e+07,-9.256622788399999635e-01,-3.095989336199999897e+01,-3.100396922699999891e+01,-8.713007226700000274e-01
9.821425140112090111e+07,-9.092335500099999468e-01,-3.142480508199999889e+01,-3.148872735100000142e+01,-8.556204414100000433e-01
9.821825460368295014e+07,-8.909987127599999779e-01,-3.194447182200000057e+01,-3.206343006200000190e+01,-8.414141633399999654e-01
9.822225780624499917e+07,-8.770811180599999979e-01,-3.250745180999999917e+01,-3.260884853000000305e+01,-8.256897887299999850e-01
9.822626100880704820e+07,-8.591994831899999463e-01,-3.303471424199999973e+01,-3.312169305199999769e+01,-8.124036034599999567e-01
9.823026421136909723e+07,-8.439017353300000135e-01,-3.361287531300000353e+01,-3.371161854099999999e+01,-7.970522950499999704e-01
9.823426741393114626e+07,-8.309484568399999604e-01,-3.420805061499999766e+01,-3.433821333800000275e+01,-7.860504281400000348e-01
9.823827061649319530e+07,-8.183388273999999685e-01,-3.480370789500000228e+01,-3.492289126200000027e+01,-7.735217786800000495e-01
9.824227381905524433e+07,-8.031831257799999513e-01,-3.547474059200000340e+01,-3.558745321100000325e+01,-7.630955485599999477e-01
9.824627702161729336e+07,-7.905552324400000330e-01,-3.616479294900000241e+01,-3.622888715100000212e+01,-7.512291268099999808e-01
9.825028022417934239e+07,-7.794899128500000218e-01,-3.683403911100000272e+01,-3.693575138300000305e+01,-7.400850825300000491e-01
9.825428342674139142e+07,-7.676838332900000061e-01,-3.752344862300000017e+01,-3.766645626500000077e+01,-7.311106577000000550e-01
9.825828662930344045e+07,-7.572396082600000300e-01,-3.828871199799999658e+01,-3.837050188900000336e+01,-7.236580672200000341e-01
9.826228983186548948e+07,-7.466724871600000091e-01,-3.909317196899999658e+01,-3.924315512599999778e+01,-7.160608253700000425e-01
9.826629303442753851e+07,-7.353098282900000227e-01,-3.995396853900000167e+01,-4.015020161000000343e+01,-7.047398860000000376e-01
9.827029623698958755e+07,-7.259030686999999871e-01,-4.094699729700000290e+01,-4.106858376899999996e+01,-6.987689432000000478e-01
9.827429943955163658e+07,-7.183712553500000153e-01,-4.193653499900000270e+01,-4.200582349399999771e+01,-6.903050142700000169e-01
9.827830264211368561e+07,-7.102226987899999955e-01,-4.297184927699999690e+01,-4.292999772200000308e+01,-6.832283644300000125e-01
9.828230584467573464e+07,-7.033507694399999677e-01,-4.406653453999999925e+01,-4.425520560300000028e+01,-6.780405350899999517e-01
9.828630904723778367e+07,-6.948706346799999878e-01,-4.541702454400000022e+01,-4.546894806299999914e+01,-6.709562188100000046e-01
9.829031224979983270e+07,-6.874099039300000102e-01,-4.671100898099999910e+01,-4.682378343999999970e+01,-6.643469596600000138e-01
9.829431545236189663e+07,-6.825659731300000033e-01,-4.826563996200000162e+01,-4.840141919700000273e+01,-6.574391642900000443e-01
9.829831865492394567e+07,-6.733190675900000421e-01,-4.998931165100000129e+01,-5.013769692500000019e+01,-6.539190998099999597e-01
9.830232185748599470e+07,-6.700967093999999902e-01,-5.212180414899999903e+01,-5.227630684799999727e+01,-6.477098572299999635e-01
9.830632506004804373e+07,-6.631997389499999507e-01,-5.460769196799999747e+01,-5.462141696900000198e+01,-6.422470510100000141e-01
9.831032826261009276e+07,-6.560481264499999909e-01,-5.776217888200000061e+01,-5.801193639200000263e+01,-6.380665695499999623e-01
9.831433146517214179e+07,-6.505188086800000047e-01,-6.303468268000000307e+01,-6.220388839700000005e+01,-6.355456792300000490e-01
9.831833466773419082e+07,-6.444666401799999944e-01,-7.047477020899999900e+01,-6.915505287999999950e+01,-6.331262742000000054e-01
9.832233787029623985e+07,-6.398050178299999891e-01,-7.343506463900000369e+01,-7.719936731200000679e+01,-6.278884911400000046e-01
9.832634107285828888e+07,-6.357663576099999991e-01,-6.542334397199999785e+01,-6.489988144400000181e+01,-6.245792110500000272e-01
9.833034427542033792e+07,-6.327049453399999912e-01,-6.080536210199999658e+01,-6.050294870100000111e+01,-6.218882299200000352e-01
9.833434747798238695e+07,-6.294592125600000365e-01,-5.801677188400000063e+01,-5.886910741799999869e+01,-6.195369613300000244e-01
9.833835068054443598e+07,-6.238591433800000363e-01,-5.567334235900000294e+01,-5.621215927200000095e+01,-6.195556690200000327e-01
9.834235388310648501e+07,-6.216771615399999673e-01,-5.494791532400000023e+01,-5.441225262500000071e+01,-6.144578137599999712e-01
9.834635708566853404e+07,-6.189810702600000436e-01,-5.357637714100000181e+01,-5.409372818300000318e+01,-6.149200916999999489e-01
9.835036028823058307e+07,-6.151010955600000329e-01,-5.291948587200000276e+01,-5.274373733899999905e+01,-6.121493927400000201e-01
9.835436349079263210e+07,-6.139224607300000081e-01,-5.212055555999999967e+01,-5.229622276599999964e+01,-6.108096567099999818e-01
9.835836669335468113e+07,-6.140338685399999719e-01,-5.194187253199999788e+01,-5.201972857799999872e+01,-6.101349963000000098e-01
9.836236989591673017e+07,-6.136297781699999732e-01,-5.151195989400000030e+01,-5.184975123099999905e+01,-6.107231498799999825e-01
9.836637309847877920e+07,-6.127511704200000464e-01,-5.141857065399999982e+01,-5.130668169399999812e+01,-6.096175432099999458e-01
9.837037630104082823e+07,-6.097287332899999912e-01,-5.111359676899999727e+01,-5.139228563700000052e+01,-6.095861820800000386e-01
9.837437950360287726e+07,-6.106401020099999633e-01,-5.096858953899999989e+01,-5.104760698700000177e+01,-6.058729992400000430e-01
9.837838270616492629e+07,-6.092115380499999455e-01,-5.106704223900000272e+01,-5.120641400600000281e+01,-6.092831584300000269e-01
9.838238590872697532e+07,-6.097832961800000451e-01,-5.103182201399999940e+01,-5.103036136299999725e+01,-6.097170159300000503e-01
9.838638911128902435e+07,-6.101274051799999709e-01,-5.120085253399999914e+01,-5.138335231899999656e+01,-6.107770298900000450e-01
9.839039231385108829e+07,-6.100491922399999822e-01,-5.124863331899999963e+01,-5.188262361200000328e+01,-6.132920670100000526e-01
9.839439551641313732e+07,-6.109541431699999636e-01,-5.180759354500000313e+01,-5.216223350300000305e+01,-6.135688563800000273e-01
9.839839871897518635e+07,-6.102910654200000007e-01,-5.214420619500000242e+01,-5.223467421899999863e+01,-6.125534484000000335e-01
9.840240192153723538e+07,-6.112424599000000347e-01,-5.259962062200000332e+01,-5.260189270200000067e+01,-6.146699180100000381e-01
9.840640512409928441e+07,-6.106969240599999793e-01,-5.295015611899999897e+01,-5.321950014600000145e+01,-6.157580329499999783e-01
9.841040832666133344e+07,-6.122188516500000066e-01,-5.364661697500000059e+01,-5.340797934900000143e+01,-6.170926318599999627e-01
9.841441152922338247e+07,-6.133543444300000314e-01,-5.424034731399999743e+01,-5.422131936099999905e+01,-6.210084393800000546e-01
9.841841473178543150e+07,-6.145350488099999842e-01,-5.482237387200000001e+01,-5.517067034000000092e+01,-6.224581395199999534e-01
9.842241793434748054e+07,-6.162359637700000059e-01,-5.578290132699999759e+01,-5.581795171600000316e+01,-6.241847947299999921e-01
9.842642113690952957e+07,-6.170655327799999812e-01,-5.674752443799999924e+01,-5.671055733000000032e+01,-6.242734135699999909e-01
9.843042433947157860e+07,-6.180043946400000099e-01,-5.788658526999999765e+01,-5.767536134899999922e+01,-6.274465087099999616e-01
9.843442754203362763e+07,-6.222961794900000454e-01,-5.838960898199999860e+01,-5.872671357499999800e+01,-6.274588935099999487e-01
9.843843074459567666e+07,-6.196851107599999908e-01,-5.968166699300000033e+01,-5.980763392299999737e+01,-6.311891850499999901e-01
9.844243394715772569e+07,-6.242058672200000435e-01,-6.106191496600000335e+01,-6.120490727300000344e+01,-6.328865979700000199e-01
9.844643714971977472e+07,-6.243370995900000553e-01,-6.182655791700000236e+01,-6.226994458899999785e+01,-6.323550108300000083e-01
9.845044035228182375e+07,-6.281219920799999690e-01,-6.209824262800000128e+01,-6.319762966500000090e+01,-6.363277506900000269e-01
9.845444355484387279e+07,-6.294860344899999571e-01,-6.189775849699999810e+01,-6.296941184300000316e+01,-6.363296550300000520e-01
9.845844675740592182e+07,-6.314156325999999986e-01,-6.139690211599999969e+01,-6.165062516999999787e+01,-6.392330136599999602e-01
9.846244995996797085e+07,-6.326520435200000403e-01,-6.029899806899999959e+01,-6.095254745199999746e+01,-6.423613020099999682e-01
9.846645316253001988e+07,-6.340015141100000529e-01,-5.889599179300000031e+01,-5.883643215699999729e+01,-6.462825205800000195e-01
9.847045636509206891e+07,-6.380782755199999601e-01,-5.790947623999999649e+01,-5.826119665899999944e+01,-6.470584407099999602e-01
9.847445956765411794e+07,-6.382777468500000495e-01,-5.725636589399999821e+01,-5.723062507000000210e+01,-6.482746286099999589e-01
9.847846277021616697e+07,-6.392458394000000155e-01,-5.644656428399999726e+01,-5.653333365999999671e+01,-6.492755902500000342e-01
9.848246597277821600e+07,-6.441445466799999853e-01,-5.521136190299999669e+01,-5.532318601699999761e+01,-6.504976703100000535e-01
9.848646917534026504e+07,-6.452476348800000316e-01,-5.457822041699999716e+01,-5.479722941699999694e+01,-6.517273705499999625e-01
9.849047237790232897e+07,-6.467535428399999731e-01,-5.374623420599999690e+01,-5.358774960499999906e+01,-6.544921310400000358e-01
9.849447558046437800e+07,-6.490750850399999994e-01,-5.301506128900000192e+01,-5.299692225799999790e+01,-6.562352539400000406e-01
9.849847878302642703e+07,-6.492492451400000419e-01,-5.213939227600000237e+01,-5.261569101700000317e+01,-6.575044893999999474e-01
9.850248198558847606e+07,-6.504527293399999799e-01,-5.190372877000000074e+01,-5.196759310499999884e+01,-6.563987023999999781e-01
9.850648518815052509e+07,-6.529765215299999648e-01,-5.135193451399999987e+01,-5.137254881399999817e+01,-6.593209228599999916e-01
9.851048839071257412e+07,-6.546981688499999841e-01,-5.094472129399999716e+01,-5.111327190600000137e+01,-6.608595530699999943e-01
9.851449159327462316e+07,-6.541469554800000141e-01,-5.046945090599999872e+01,-5.054753671200000298e+01,-6.620373893000000010e-01
9.851849479583667219e+07,-6.557140982400000428e-01,-5.004426700599999833e+01,-4.994917129200000261e+01,-6.619765806999999835e-01
9.852249799839872122e+07,-6.581401107400000061e-01,-4.960144827300000259e+01,-4.964460023699999880e+01,-6.631354699400000552e-01
9.852650120096077025e+07,-6.585155256700000459e-01,-4.921253355399999663e+01,-4.904982398700000346e+01,-6.634360982300000487e-01
9.853050440352281928e+07,-6.625135777399999704e-01,-4.882375416899999720e+01,-4.889316654699999987e+01,-6.652782063200000096e-01
9.853450760608486831e+07,-6.613192623900000511e-01,-4.853535852699999964e+01,-4.846870558799999884e+01,-6.665034876200000014e-01
9.853851080864691734e+07,-6.625243814600000336e-01,-4.801576072299999964e+01,-4.837853601700000183e+01,-6.679800417000000268e-01
9.854251401120896637e+07,-6.649281880399999789e-01,-4.788641953500000170e+01,-4.804761660900000209e+01,-6.698062303899999792e-01
9.854651721377101541e+07,-6.629919029899999927e-01,-4.752070631800000200e+01,-4.774897429800000026e+01,-6.674587083199999826e-01
9.855052041633306444e+07,-6.641871415500000264e-01,-4.726753829300000120e+01,-4.747074707699999863e+01,-6.690971685500000099e-01
9.855452361889511347e+07,-6.656437202299999578e-01,-4.702183719300000320e+01,-4.720730782900000122e+01,-6.707626680499999550e-01
9.855852682145716250e+07,-6.667086131099999591e-01,-4.687577230299999798e+01,-4.695118877200000185e+01,-6.725378541400000021e-01
9.856253002401921153e+07,-6.646497128299999613e-01,-4.665603378299999804e+01,-4.683971659299999857e+01,-6.718239716999999667e-01
9.856653322658126056e+07,-6.667851136300000370e-01,-4.641850338399999742e+01,-4.649042459300000019e+01,-6.704667583200000225e-01
9.857053642914330959e+07,-6.644464781300000178e-01,-4.621640802400000325e+01,-4.630999743499999965e+01,-6.687770493800000438e-01
9.857453963170535862e+07,-6.669049452699999936e-01,-4.600246616399999766e+01,-4.611057572800000059e+01,-6.690954286400000450e-01
9.857854283426740766e+07,-6.658318076100000482e-01,-4.593485673699999694e+01,-4.588162692400000253e+01,-6.687941188399999515e-01
9.858254603682945669e+07,-6.670163737600000031e-01,-4.563879304499999989e+01,-4.577108103799999839e+01,-6.693585745100000262e-01
9.858654923939150572e+07,-6.672186799699999504e-01,-4.562132118600000297e+01,-4.565086182099999945e+01,-6.673614723299999829e-01
9.859055244195356965e+07,-6.658552634700000139e-01,-4.541812981399999671e+01,-4.535229907800000149e+01,-6.698527048200000333e-01
9.859455564451561868e+07,-6.652799662899999689e-01,-4.527452271399999972e+01,-4.536339421000000272e+01,-6.667046405500000050e-01
9.859855884707766771e+07,-6.656704014000000003e-01,-4.512805799000000206e+01,-4.524633984500000139e+01,-6.665504932200000399e-01
9.860256204963971674e+07,-6.651983585899999829e-01,-4.508862650700000074e+01,-4.523560692000000216e+01,-6.650726646800000363e-01
9.860656525220176578e+07,-6.655850823000000194e-01,-4.484860728900000026e+01,-4.498239719200000053e+01,-6.640518006200000212e-01
9.861056845476381481e+07,-6.645776141000000470e-01,-4.491348239599999914e+01,-4.493765509400000013e+01,-6.655301640199999813e-01
9.861457165732586384e+07,-6.644802025599999551e-01,-4.478980121000000025e+01,-4.484161679200000350e+01,-6.640957517500000185e-01
9.861857485988791287e+07,-6.635545884800000405e-01,-4.477438129600000138e+01,-4.485420863099999877e+01,-6.641867396299999671e-01
9.862257806244996190e+07,-6.639218477799999629e-01,-4.477482450499999800e+01,-4.482776949800000210e+01,-6.631994203600000137e-01
9.862658126501201093e+07,-6.625824756799999493e-01,-4.475453475300000150e+01,-4.482942521100000022e+01,-6.609282009900000476e-01
9.863058446757405996e+07,-6.584663310499999644e-01,-4.469989358899999843e+01,-4.464911095000000074e+01,-6.608303925399999779e-01
9.863458767013610899e+07,-6.609094307499999710e-01,-4.461444515699999869e+01,-4.488553728600000170e+01,-6.604377566900000440e-01
9.863859087269815803e+07,-6.595716125099999605e-01,-4.467712548099999736e+01,-4.465329184600000190e+01,-6.580943686000000348e-01
9.864259407526020706e+07,-6.557862858899999869e-01,-4.466493634999999784e+01,-4.483194421900000037e+01,-6.567294082300000335e-01
9.864659727782225609e+07,-6.554517915799999983e-01,-4.469311729199999661e+01,-4.473090152999999702e+01,-6.566470539300000020e-01
9.865060048038430512e+07,-6.535949863200000154e-01,-4.472147455500000035e+01,-4.481730744099999697e+01,-6.551742810899999769e-01
9.865460368294635415e+07,-6.542214587300000384e-01,-4.472669940299999780e+01,-4.497487783599999744e+01,-6.529692726000000391e-01
9.865860688550840318e+07,-6.526352801600000531e-01,-4.484558781799999849e+01,-4.501303711100000271e+01,-6.513384980999999962e-01
9.866261008807045221e+07,-6.510085524299999982e-01,-4.498845083700000202e+01,-4.510679311999999896e+01,-6.500113717300000094e-01
9.866661329063250124e+07,-6.487041512000000232e-01,-4.505478055100000034e+01,-4.512107412200000311e+01,-6.482453983999999503e-01
9.867061649319455028e+07,-6.496248537500000086e-01,-4.529565145899999834e+01,-4.536092475600000284e+01,-6.475538889699999912e-01
9.867461969575659931e+07,-6.478433441500000001e-01,-4.541364473800000212e+01,-4.547444036200000284e+01,-6.456732148899999579e-01
9.867862289831864834e+07,-6.472852037799999847e-01,-4.565198959300000325e+01,-4.565400275199999669e+01,-6.439597272799999494e-01
9.868262610088069737e+07,-6.433182486099999764e-01,-4.571995974400000051e+01,-4.589797142799999818e+01,-6.425267736799999962e-01
9.868662930344276130e+07,-6.437266934199999957e-01,-4.588484180100000032e+01,-4.599878026300000045e+01,-6.392737445899999704e-01
9.869063250600481033e+07,-6.402302145299999525e-01,-4.607303587700000236e+01,-4.633390205100000259e+01,-6.385476163700000152e-01
9.869463570856685936e+07,-6.403010074699999610e-01,-4.636199797100000097e+01,-4.647855503000000255e+01,-6.356866137800000205e-01
9.869863891112890840e+07,-6.375832794500000400e-01,-4.661763767299999728e+01,-4.677449098400000338e+01,-6.346790771800000508e-01
9.870264211369095743e+07,-6.372738857899999942e-01,-4.690063081600000316e+01,-4.706409979400000054e+01,-6.334329692300000314e-01
9.870664531625300646e+07,-6.351594663599999802e-01,-4.734191930800000137e+01,-4.715991175999999996e+01,-6.307375752899999632e-01
9.871064851881505549e+07,-6.331381896200000137e-01,-4.765693137000000235e+01,-4.768385958799999713e+01,-6.314477930799999861e-01
9.871465172137710452e+07,-6.319739524199999847e-01,-4.793776079199999884e+01,-4.805939702500000266e+01,-6.299845077400000326e-01
9.871865492393915355e+07,-6.292766108199999708e-01,-4.832420573699999977e+01,-4.830825061600000225e+01,-6.260204820900000522e-01
9.872265812650120258e+07,-6.285885905200000456e-01,-4.866604898100000298e+01,-4.897276236199999744e+01,-6.275705352499999501e-01
9.872666132906325161e+07,-6.281446580099999677e-01,-4.905918638499999673e+01,-4.935078110500000292e+01,-6.237541610300000317e-01
9.873066453162530065e+07,-6.277770241000000251e-01,-4.964486973199999653e+01,-4.948622270199999917e+01,-6.246536832000000317e-01
9.873466773418734968e+07,-6.261729954500000472e-01,-5.011474604499999685e+01,-5.020098710999999980e+01,-6.235613831699999832e-01
9.873867093674939871e+07,-6.232253647100000071e-01,-5.046621988300000083e+01,-5.072656777600000311e+01,-6.221049809499999972e-01
9.874267413931144774e+07,-6.212605281699999926e-01,-5.109963792799999993e+01,-5.148649252500000273e+01,-6.198077672299999730e-01
9.874667734187349677e+07,-6.223307659100000278e-01,-5.188208958799999948e+01,-5.216749774000000173e+01,-6.198404868600000395e-01
9.875068054443554580e+07,-6.196369149699999523e-01,-5.243512128799999772e+01,-5.237626937600000332e+01,-6.170392506099999785e-01
9.875468374699759483e+07,-6.187967112600000208e-01,-5.292062028899999859e+01,-5.315375090799999924e+01,-6.176783113999999575e-01
9.875868694955964386e+07,-6.175332492299999698e-01,-5.365340303800000044e+01,-5.381679839499999929e+01,-6.172556537100000185e-01
9.876269015212169290e+07,-6.167216752999999940e-01,-5.435891774000000254e+01,-5.483148555900000076e+01,-6.158039022900000381e-01
9.876669335468374193e+07,-6.151053442999999676e-01,-5.572444138499999866e+01,-5.565595326300000067e+01,-6.139378372999999556e-01
9.877069655724579096e+07,-6.139381392499999590e-01,-5.669218294099999866e+01,-5.635214082699999949e+01,-6.128617139099999944e-01
9.877469975980783999e+07,-6.130130278600000038e-01,-5.759395545299999952e+01,-5.698508346300000227e+01,-6.125637324499999536e-01
9.877870296236988902e+07,-6.120009820199999728e-01,-5.852663459099999699e+01,-5.858957288999999946e+01,-6.108715198999999929e-01
9.878270616493195295e+07,-6.114187994899999978e-01,-5.914102605499999754e+01,-5.971156397699999729e+01,-6.108395399599999553e-01
9.878670936749400198e+07,-6.099556347000000267e-01,-6.065284773999999857e+01,-6.083491612600000309e+01,-6.091725840799999681e-01
9.879071257005605102e+07,-6.098542016500000384e-01,-6.219730005600000311e+01,-6.152408026900000237e+01,-6.091369280799999730e-01
9.879471577261810005e+07,-6.088458258300000203e-01,-6.375923555300000345e+01,-6.520044064100000014e+01,-6.102788467599999933e-01
9.879871897518014908e+07,-6.071380076600000342e-01,-6.504792360999999801e+01,-6.427123629999999821e+01,-6.084150938400000319e-01
9.880272217774219811e+07,-6.089112309399999923e-01,-6.618431432699999561e+01,-6.597150307100000077e+01,-6.068312737000000068e-01
9.880672538030424714e+07,-6.056263011200000435e-01,-6.907508790200000703e+01,-6.861856268600000419e+01,-6.066393541800000344e-01
9.881072858286629617e+07,-6.060736286200000267e-01,-7.128495508999999686e+01,-7.342938636200000246e+01,-6.055628700499999795e-01
9.881473178542834520e+07,-6.049037944899999797e-01,-7.552957292199999983e+01,-7.038925236299999710e+01,-6.069622022499999714e-01
9.881873498799039423e+07,-6.056310514199999551e-01,-7.128153621100000237e+01,-7.421132291600000030e+01,-6.075658973599999957e-01
9.882273819055244327e+07,-6.070799016000000270e-01,-7.104805191100000172e+01,-7.125122157799999911e+01,-6.059806529900000349e-01
9.882674139311449230e+07,-6.024436880800000393e-01,-7.118975419199999521e+01,-7.184997047299999906e+01,-6.087767231199999740e-01
9.883074459567654133e+07,-6.047104641699999616e-01,-6.989324062500000423e+01,-6.771483805699999436e+01,-6.048822730099999712e-01
9.883474779823859036e+07,-6.043637801100000262e-01,-6.914400890800000354e+01,-7.038970693900000697e+01,-6.042731059699999463e-01
9.883875100080063939e+07,-6.049078508999999881e-01,-6.809849141399999439e+01,-6.642143962599999440e+01,-6.065985997899999704e-01
9.884275420336268842e+07,-6.017798784100000242e-01,-6.726993896800000527e+01,-6.708024457199999802e+01,-6.068125920900000470e-01
9.884675740592473745e+07,-6.045080747600000137e-01,-6.561652305900000215e+01,-6.630419906999999569e+01,-6.047413013500000378e-01
9.885076060848678648e+07,-6.044731114700000463e-01,-6.640025434499999335e+01,-6.459377539999999840e+01,-6.060525800399999552e-01
9.885476381104883552e+07,-6.055840657100000080e-01,-6.501652812899999390e+01,-6.596179279999999778e+01,-6.065817153300000486e-01
9.885876701361088455e+07,-6.035550212100000422e-01,-6.428730449699999383e+01,-6.524164560900000254e+01,-6.076456414299999942e-01
9.886277021617293358e+07,-6.034338496600000212e-01,-6.509826685999999540e+01,-6.536991372699999658e+01,-6.077338775299999662e-01
9.886677341873498261e+07,-6.046053676899999507e-01,-6.413107269099999996e+01,-6.546195510799999795e+01,-6.087129578200000113e-01
9.887077662129703164e+07,-6.049708379399999503e-01,-6.332707304099999845e+01,-6.494205874499999709e+01,-6.084058616799999930e-01
9.887477982385908067e+07,-6.046570697900000013e-01,-6.438616808899999455e+01,-6.369152127299999933e+01,-6.084007631200000210e-01
9.887878302642112970e+07,-6.062268737199999480e-01,-6.493915132399999379e+01,-6.478014995899999917e+01,-6.092254291199999949e-01
9.888278622898319364e+07,-6.046212902499999986e-01,-6.403492555600000458e+01,-6.322363656200000293e+01,-6.091010019899999461e-01
