# Frequency, S11, S12, S21, S22
9.801409127301841974e+07,-1.961227161500000093e+00,-5.099670237600000178e+01,-5.148758553500000090e+01,-1.898190047599999986e+00
9.801809447558046877e+07,-1.945457454400000064e+00,-5.103213478299999650e+01,-5.139193366700000354e+01,-1.878638245000000095e+00
9.802209767814251781e+07,-1.925894476400000110e+00,-5.124010100000000278e+01,-5.146125477900000078e+01,-1.857600642299999993e+00
9.802610088070456684e+07,-1.908273525300000051e+00,-5.153187819200000064e+01,-5.183203604199999859e+01,-1.836657237699999889e+00
9.803010408326661587e+07,-1.890980272299999987e+00,-5.176718599899999873e+01,-5.228879632099999952e+01,-1.815696941299999922e+00
9.803410728582866490e+07,-1.868983202699999957e+00,-5.209811808799999966e+01,-5.262526797799999656e+01,-1.792806921700000000e+00
9.803811048839071393e+07,-1.849577128900000034e+00,-5.215806356200000238e+01,-5.261571819699999963e+01,-1.771640029200000077e+00
9.804211369095276296e+07,-1.829550124000000055e+00,-5.237632569699999863e+01,-5.282978197599999959e+01,-1.748404360399999913e+00
9.804611689351481199e+07,-1.806496083300000111e+00,-5.256416532099999728e+01,-5.308139068599999888e+01,-1.728789664600000053e+00
9.805012009607686102e+07,-1.784453683199999974e+00,-5.312897345399999693e+01,-5.341088711999999816e+01,-1.704671492099999908e+00
9.805412329863891006e+07,-1.758964672999999923e+00,-5.328034976400000033e+01,-5.373305275599999931e+01,-1.681620749299999940e+00
9.805812650120095909e+07,-1.735380070800000007e+00,-5.372086918400000144e+01,-5.409134684699999696e+01,-1.660030053999999922e+00
9.806212970376300812e+07,-1.711858295899999938e+00,-5.367275512199999810e+01,-5.428619344199999830e+01,-1.636341178999999979e+00
9.806613290632505715e+07,-1.689769524199999928e+00,-5.409189879899999909e+01,-5.477444863800000263e+01,-1.613124215700000086e+00
9.807013610888710618e+07,-1.666915257000000095e+00,-5.484045746200000337e+01,-5.510527553699999714e+01,-1.591972206199999906e+00
9.807413931144915521e+07,-1.641149188600000031e+00,-5.477321310600000004e+01,-5.546763540300000273e+01,-1.569361461199999974e+00
9.807814251401120424e+07,-1.617024127299999892e+00,-5.489532461299999966e+01,-5.567390187600000218e+01,-1.544521504900000064e+00
9.808214571657325327e+07,-1.595773742400000028e+00,-5.545439020700000299e+01,-5.589949866999999983e+01,-1.520981031100000047e+00
9.808614891913530231e+07,-1.570940133999999988e+00,-5.605827953499999694e+01,-5.579201588000000100e+01,-1.499402233000000084e+00
9.809015212169735134e+07,-1.549709441999999937e+00,-5.565576551699999897e+01,-5.556289813400000099e+01,-1.476546993199999935e+00
9.809415532425940037e+07,-1.524513627099999935e+00,-5.562988176799999707e+01,-5.615391898899999745e+01,-1.451233896199999984e+00
9.809815852682146430e+07,-1.501767297500000042e+00,-5.559519810399999784e+01,-5.623183355999999833e+01,-1.429510900399999951e+00
9.810216172938351333e+07,-1.481453704400000015e+00,-5.545813372599999980e+01,-5.632495258200000166e+01,-1.406234645300000086e+00
9.810616493194556236e+07,-1.457031422300000045e+00,-5.589681037700000132e+01,-5.639581599899999986e+01,-1.381856050299999916e+00
9.811016813450761139e+07,-1.437275848799999922e+00,-5.570850105899999960e+01,-5.590506683800000332e+01,-1.358628139299999926e+00
9.811417133706966043e+07,-1.413626497399999904e+00,-5.524138850399999967e+01,-5.593807076600000272e+01,-1.336937609800000093e+00
9.811817453963170946e+07,-1.393201201699999947e+00,-5.523852167100000088e+01,-5.583487639500000199e+01,-1.311988681899999953e+00
9.812217774219375849e+07,-1.372523288300000033e+00,-5.510354883699999817e+01,-5.582423728500000237e+01,-1.292073216699999971e+00
9.812618094475580752e+07,-1.349129787100000089e+00,-5.561064071199999859e+01,-5.553858919200000344e+01,-1.268875221200000070e+00
9.813018414731785655e+07,-1.326962280799999894e+00,-5.533684293799999665e+01,-5.542745914099999993e+01,-1.247483704900000046e+00
9.813418734987990558e+07,-1.301947578500000091e+00,-5.503443612600000279e+01,-5.516184180100000134e+01,-1.227857319499999988e+00
9.813819055244195461e+07,-1.283617127000000080e+00,-5.493084889499999690e+01,-5.503135242300000129e+01,-1.206750667699999946e+00
9.814219375500400364e+07,-1.259685185900000004e+00,-5.454491757200000279e+01,-5.508624626999999663e+01,-1.183460806700000090e+00
9.814619695756605268e+07,-1.238864217099999943e+00,-5.497871480199999894e+01,-5.483714291399999752e+01,-1.163945692600000026e+00
9.815020016012810171e+07,-1.216081601099999965e+00,-5.480583184999999702e+01,-5.534110724899999667e+01,-1.140414649200000019e+00
9.815420336269015074e+07,-1.193941375699999918e+00,-5.499299327199999965e+01,-5.506689262900000159e+01,-1.119890464000000030e+00
9.815820656525219977e+07,-1.170309150500000062e+00,-5.466141250100000093e+01,-5.519300793299999697e+01,-1.099678739000000016e+00
9.816220976781424880e+07,-1.150760547400000000e+00,-5.493883956399999846e+01,-5.523066702999999933e+01,-1.078199758400000041e+00
9.816621297037629783e+07,-1.128240698699999989e+00,-5.501442714800000289e+01,-5.541909442099999694e+01,-1.059910430800000025e+00
9.817021617293834686e+07,-1.108450383399999906e+00,-5.501752531300000015e+01,-5.529443474100000344e+01,-1.039074456800000101e+00
9.817421937550039589e+07,-1.089794922300000080e+00,-5.503003167800000028e+01,-5.578951786999999740e+01,-1.019040753200000093e+00
9.817822257806244493e+07,-1.070836583900000027e+00,-5.538498033799999831e+01,-5.578830210600000328e+01,-1.000794958199999973e+00
9.818222578062449396e+07,-1.050378252400000045e+00,-5.578008051799999834e+01,-5.626395356300000117e+01,-9.825896371700000298e-01
9.818622898318654299e+07,-1.033946649200000012e+00,-5.593320498199999946e+01,-5.646144709600000056e+01,-9.659089121999999694e-01
9.819023218574859202e+07,-1.015864350199999988e+00,-5.585133868399999812e+01,-5.674342065500000132e+01,-9.500472446700000129e-01
9.819423538831064105e+07,-9.984488942600000527e-01,-5.612612435999999860e+01,-5.694333081700000321e+01,-9.328888963700000536e-01
9.819823859087270498e+07,-9.802097558100000274e-01,-5.665526038800000208e+01,-5.680264295199999935e+01,-9.156710383099999628e-01
9.820224179343475401e+07,-9.638678230299999594e-01,-5.772302929699999652e+01,-5.711821480599999745e+01,-9.003157794299999628e-01
9.820624499599680305e+07,-9.475366215599999586e-01,-5.809384789500000323e+01,-5.754324573000000242e+01,-8.851638876999999850e-01
9.821024819855885208e+07,-9.300292972500000532e-01,-5.779405739199999914e+01,-5.793960546099999931e+01,-8.709297129499999901e-01
9.821425140112090111e+07,-9.172482471599999743e-01,-5.762549241300000347e+01,-5.857565953299999961e+01,-8.558332775700000505e-01
9.821825460368295014e+07,-9.016388215599999700e-01,-5.879867307300000334e+01,-5.926731766900000054e+01,-8.391516803899999877e-01
9.822225780624499917e+07,-8.874676656200000124e-01,-5.914363698300000038e+01,-5.886569459999999765e+01,-8.279089587600000355e-01
9.822626100880704820e+07,-8.694306580499999715e-01,-5.942307184199999881e+01,-5.938484317500000031e+01,-8.137423025600000193e-01
9.823026421136909723e+07,-8.574584511699999689e-01,-5.917480328399999934e+01,-5.939875350100000162e+01,-8.006889990500000165e-01
9.823426741393114626e+07,-8.396597266799999959e-01,-5.962308564700000346e+01,-6.071496718200000231e+01,-7.878538338299999610e-01
9.823827061649319530e+07,-8.280253265800000539e-01,-5.955976635900000105e+01,-5.972208757500000331e+01,-7.766210901700000280e-01
9.824227381905524433e+07,-8.122853363499999979e-01,-6.025059969400000170e+01,-6.015812181900000155e+01,-7.648366951999999719e-01
9.824627702161729336e+07,-8.011422392799999459e-01,-6.039553111200000046e+01,-6.031440412199999912e+01,-7.528418177800000333e-01
9.825028022417934239e+07,-7.882439785000000532e-01,-6.071628634099999999e+01,-6.030366293600000205e+01,-7.463898501500000338e-01
9.825428342674139142e+07,-7.785038957700000095e-01,-6.053478116299999812e+01,-6.108901546500000279e+01,-7.355134716000000239e-01
9.825828662930344045e+07,-7.657526463699999564e-01,-6.084182218299999789e+01,-6.065273494499999885e+01,-7.237501301500000039e-01
9.826228983186548948e+07,-7.567105056999999801e-01,-6.145656178400000158e+01,-6.116117242699999679e+01,-7.158248470300000443e-01
9.826629303442753851e+07,-7.460115767499999606e-01,-6.153420853299999749e+01,-6.209577217100000013e+01,-7.069089846499999608e-01
9.827029623698958755e+07,-7.366427557200000420e-01,-6.126396908499999938e+01,-6.241429770300000257e+01,-6.977378256499999765e-01
9.827429943955163658e+07,-7.254077501300000286e-01,-6.139213104200000259e+01,-6.290274418399999945e+01,-6.925009011399999581e-01
9.827830264211368561e+07,-7.191190778599999556e-01,-6.248220785200000194e+01,-6.188876643599999738e+01,-6.827749392399999895e-01
9.828230584467573464e+07,-7.095951797099999681e-01,-6.288994007200000169e+01,-6.353801809499999820e+01,-6.769456369099999815e-01
9.828630904723778367e+07,-7.034547093199999823e-01,-6.306851658899999791e+01,-6.384205799699999773e+01,-6.701807025199999490e-01
9.829031224979983270e+07,-6.964356804200000362e-01,-6.336042652599999769e+01,-6.405217676499999868e+01,-6.631618486000000479e-01
9.829431545236189663e+07,-6.884813490100000211e-01,-6.376251038499999879e+01,-6.382462721299999941e+01,-6.565336566899999671e-01
9.829831865492394567e+07,-6.813028613399999545e-01,-6.421410511300000223e+01,-6.393993396199999779e+01,-6.533839298100000414e-01
9.830232185748599470e+07,-6.748326412399999752e-01,-6.456125788600000703e+01,-6.335861402999999825e+01,-6.467261317800000464e-01
9.830632506004804373e+07,-6.686851979700000337e-01,-6.406223311099999762e+01,-6.498663748200000612e+01,-6.434453714800000279e-01
9.831032826261009276e+07,-6.628545692899999731e-01,-6.448796981200000289e+01,-6.663266824500000496e+01,-6.396453962600000542e-01
9.831433146517214179e+07,-6.578909294700000521e-01,-6.557970399600000633e+01,-6.588601432199999408e+01,-6.326487501399999935e-01
9.831833466773419082e+07,-6.518894019500000026e-01,-6.566625948600000129e+01,-6.597224993700000084e+01,-6.315057791499999462e-01
9.832233787029623985e+07,-6.482423998599999848e-01,-6.543742255499999771e+01,-6.640816646899999398e+01,-6.285631892799999898e-01
9.832634107285828888e+07,-6.436074557199999990e-01,-6.692866836999999691e+01,-6.619877578999999912e+01,-6.249571735500000225e-01
9.833034427542033792e+07,-6.388635964900000186e-01,-6.588178610699999638e+01,-6.738050495999999612e+01,-6.235998618600000487e-01
9.833434747798238695e+07,-6.366619207200000519e-01,-6.601957020599999737e+01,-6.629776613999999313e+01,-6.200179546999999847e-01
9.833835068054443598e+07,-6.317049445000000318e-01,-6.532864058399999863e+01,-6.616309156500000199e+01,-6.177364817799999575e-01
9.834235388310648501e+07,-6.293782920599999553e-01,-6.594710593400000676e+01,-6.639716092700000161e+01,-6.148379878099999862e-01
9.834635708566853404e+07,-6.270945126200000441e-01,-6.493289654599999494e+01,-6.493445975199999509e+01,-6.137932848099999505e-01
9.835036028823058307e+07,-6.264162258600000088e-01,-6.541198632500000087e+01,-6.537873650599999564e+01,-6.136431769600000363e-01
9.835436349079263210e+07,-6.243789062300000303e-01,-6.657968649999999400e+01,-6.595016813499999841e+01,-6.124189250699999532e-01
9.835836669335468113e+07,-6.215663836100000506e-01,-6.640201865299999895e+01,-6.489165638599999397e+01,-6.109748425100000047e-01
9.836236989591673017e+07,-6.205762703799999613e-01,-6.668334628499999894e+01,-6.599741767000000436e+01,-6.109089962399999463e-01
9.836637309847877920e+07,-6.185175687299999669e-01,-6.615956574499999476e+01,-6.529003350200000000e+01,-6.111821498899999705e-01
9.837037630104082823e+07,-6.204989513699999959e-01,-6.597915141500000402e+01,-6.575612943500000540e+01,-6.099134920100000024e-01
9.837437950360287726e+07,-6.191000052499999740e-01,-6.546612860800000533e+01,-6.573192343200000209e+01,-6.122860234800000523e-01
9.837838270616492629e+07,-6.186648441700000056e-01,-6.607865465300000096e+01,-6.592254713200000538e+01,-6.114167707000000007e-01
9.838238590872697532e+07,-6.165379133499999664e-01,-6.607080003699999793e+01,-6.641238816800000677e+01,-6.128032235400000527e-01
9.838638911128902435e+07,-6.180359535599999621e-01,-6.599757780900000625e+01,-6.649196758300000454e+01,-6.099397895400000547e-01
9.839039231385108829e+07,-6.183225161700000028e-01,-6.577156967599999859e+01,-6.650406576199999620e+01,-6.142827971400000031e-01
9.839439551641313732e+07,-6.176050102200000280e-01,-6.605246431599999823e+01,-6.394229021600000351e+01,-6.134550679900000469e-01
9.839839871897518635e+07,-6.199453628800000171e-01,-6.729271619499999701e+01,-6.588352084199999581e+01,-6.144294273499999459e-01
9.840240192153723538e+07,-6.176950802699999743e-01,-6.630277134799999317e+01,-6.580465301799999622e+01,-6.164793991500000514e-01
9.840640512409928441e+07,-6.192245481000000495e-01,-6.491398002600000439e+01,-6.554656959899999435e+01,-6.177336726300000080e-01
9.841040832666133344e+07,-6.213125309100000493e-01,-6.625396613399999524e+01,-6.615303210899999442e+01,-6.176814736400000339e-01
9.841441152922338247e+07,-6.232865542900000166e-01,-6.470159308600000259e+01,-6.608121523200000524e+01,-6.188547548599999670e-01
9.841841473178543150e+07,-6.211936902300000396e-01,-6.449904983199999720e+01,-6.635469893699999488e+01,-6.215466670599999466e-01
9.842241793434748054e+07,-6.231219232300000410e-01,-6.477798100299999362e+01,-6.634026625500000307e+01,-6.214663438799999939e-01
9.842642113690952957e+07,-6.243937025000000363e-01,-6.665120416499999578e+01,-6.584420810899999310e+01,-6.250075789400000303e-01
9.843042433947157860e+07,-6.279438413600000324e-01,-6.437504222500000139e+01,-6.483355863799999952e+01,-6.267657151700000151e-01
9.843442754203362763e+07,-6.277526254299999886e-01,-6.497336685800000566e+01,-6.540374839599999746e+01,-6.276568570199999586e-01
9.843843074459567666e+07,-6.296430916199999839e-01,-6.493014697200000285e+01,-6.600459129399999370e+01,-6.297928238600000173e-01
9.844243394715772569e+07,-6.303102394099999728e-01,-6.647817750900000533e+01,-6.401462454200000707e+01,-6.328335546400000178e-01
9.844643714971977472e+07,-6.333059659999999980e-01,-6.487010616000000596e+01,-6.451838402399999950e+01,-6.350751014300000108e-01
9.845044035228182375e+07,-6.342339350100000273e-01,-6.518422255500000517e+01,-6.498305075199999692e+01,-6.380317054399999854e-01
9.845444355484387279e+07,-6.381213112900000484e-01,-6.427491184900000576e+01,-6.436383426099999383e+01,-6.406789070499999683e-01
9.845844675740592182e+07,-6.386178823400000537e-01,-6.498885219500000687e+01,-6.366872067900000332e+01,-6.416777572499999804e-01
9.846244995996797085e+07,-6.412634468700000312e-01,-6.448199950900000488e+01,-6.449743790600000182e+01,-6.433617093200000303e-01
9.846645316253001988e+07,-6.432839949299999915e-01,-6.542213337399999773e+01,-6.446858897699999602e+01,-6.435967547399999988e-01
9.847045636509206891e+07,-6.460603344799999981e-01,-6.357800527399999879e+01,-6.401709808500000065e+01,-6.472572529700000299e-01
9.847445956765411794e+07,-6.466760654400000030e-01,-6.449382937599999366e+01,-6.634350438900000313e+01,-6.481968016900000462e-01
9.847846277021616697e+07,-6.483275882700000325e-01,-6.426596784599999523e+01,-6.495153364899999815e+01,-6.500630400300000389e-01
9.848246597277821600e+07,-6.499020915400000042e-01,-6.417661356499999670e+01,-6.421094126200000574e+01,-6.502707035300000493e-01
9.848646917534026504e+07,-6.525006172899999735e-01,-6.392176301899999658e+01,-6.454287003299999981e+01,-6.510404492400000409e-01
9.849047237790232897e+07,-6.537377027499999826e-01,-6.438339930499999753e+01,-6.523663876099999470e+01,-6.540543920700000458e-01
9.849447558046437800e+07,-6.564814997200000279e-01,-6.368401020700000004e+01,-6.489444811200000629e+01,-6.557419872999999955e-01
9.849847878302642703e+07,-6.595427639399999986e-01,-6.469938008699999443e+01,-6.336550579200000044e+01,-6.584494901199999806e-01
9.850248198558847606e+07,-6.567127976600000139e-01,-6.448263059600000702e+01,-6.528500585499999431e+01,-6.597707292000000168e-01
9.850648518815052509e+07,-6.603222077399999446e-01,-6.471683476900000187e+01,-6.489716806600000609e+01,-6.607771398299999710e-01
9.851048839071257412e+07,-6.621851999500000252e-01,-6.480594013200000347e+01,-6.598130585900000256e+01,-6.618612896300000159e-01
9.851449159327462316e+07,-6.626409604299999812e-01,-6.512540177900000060e+01,-6.622352177199999801e+01,-6.615813203799999487e-01
9.851849479583667219e+07,-6.637408989999999953e-01,-6.435995651000000350e+01,-6.633838082100000122e+01,-6.627402667399999725e-01
9.852249799839872122e+07,-6.669383919100000391e-01,-6.540123125700000628e+01,-6.502726291000000458e+01,-6.650956180899999515e-01
9.852650120096077025e+07,-6.673078034699999606e-01,-6.562876054400000214e+01,-6.564972616800000083e+01,-6.659761676700000077e-01
9.853050440352281928e+07,-6.690313126500000429e-01,-6.424721944899999926e+01,-6.572026356799999292e+01,-6.647755429799999671e-01
9.853450760608486831e+07,-6.683396541599999630e-01,-6.621804014600000698e+01,-6.602428903000000560e+01,-6.676778554900000273e-01
9.853851080864691734e+07,-6.696122946000000464e-01,-6.678798843299999533e+01,-6.756965277899999478e+01,-6.671102482899999853e-01
9.854251401120896637e+07,-6.713584060699999689e-01,-6.684749982799999657e+01,-6.648210198200000320e+01,-6.676124555400000382e-01
9.854651721377101541e+07,-6.716552418900000321e-01,-6.671522984099999576e+01,-6.559200089099999786e+01,-6.671246740199999747e-01
9.855052041633306444e+07,-6.707791817399999523e-01,-6.635985548300000403e+01,-6.605944103100000575e+01,-6.698250953900000138e-01
9.855452361889511347e+07,-6.726658113100000280e-01,-6.678885017000000346e+01,-6.811404853000000514e+01,-6.691978039000000544e-01
9.855852682145716250e+07,-6.741761792899999550e-01,-6.778695863000000088e+01,-6.845462607700000035e+01,-6.687478274300000525e-01
9.856253002401921153e+07,-6.725134434799999728e-01,-6.609883278799999573e+01,-6.676607000699999617e+01,-6.684930859900000133e-01
9.856653322658126056e+07,-6.742539252300000507e-01,-6.871311182300000553e+01,-6.808474238099999809e+01,-6.692300860500000059e-01
9.857053642914330959e+07,-6.723071438900000141e-01,-6.854994888800000297e+01,-6.844369346700000278e+01,-6.686181162400000044e-01
9.857453963170535862e+07,-6.737495800499999632e-01,-6.981704265700000178e+01,-6.701547675700000184e+01,-6.706700150300000107e-01
9.857854283426740766e+07,-6.763896081800000459e-01,-6.921987230999999952e+01,-7.062490108699999780e+01,-6.702303380799999877e-01
9.858254603682945669e+07,-6.759395656800000207e-01,-6.869888036800000464e+01,-6.831214488300000198e+01,-6.697826588799999925e-01
9.858654923939150572e+07,-6.744663437600000311e-01,-6.759694355599999938e+01,-6.737893541900000116e+01,-6.698358883799999663e-01
9.859055244195356965e+07,-6.729409922700000379e-01,-6.986107225899999662e+01,-6.743843716000000654e+01,-6.697759124800000130e-01
9.859455564451561868e+07,-6.749759329300000221e-01,-6.656489642799999729e+01,-6.688973432699999933e+01,-6.676630152900000503e-01
9.859855884707766771e+07,-6.732911070000000553e-01,-6.805613724699999523e+01,-6.694822248299999501e+01,-6.670970594599999748e-01
9.860256204963971674e+07,-6.726696129200000485e-01,-6.622347493300000565e+01,-6.726336841399999855e+01,-6.669403316399999948e-01
9.860656525220176578e+07,-6.710567486999999831e-01,-6.699373478200000420e+01,-6.610244079500000680e+01,-6.674201605799999770e-01
9.861056845476381481e+07,-6.724531213900000193e-01,-6.788809694299999364e+01,-6.602335330799999724e+01,-6.651406983100000003e-01
9.861457165732586384e+07,-6.724184997800000119e-01,-6.556051355699999306e+01,-6.610688468300000409e+01,-6.645979647699999937e-01
9.861857485988791287e+07,-6.686506733299999450e-01,-6.571464848600000153e+01,-6.702355784899999946e+01,-6.626506681599999560e-01
9.862257806244996190e+07,-6.697334759299999885e-01,-6.568546616999999799e+01,-6.702898424100000341e+01,-6.628609912399999748e-01
9.862658126501201093e+07,-6.702641311700000548e-01,-6.482225918800000386e+01,-6.439994211900000209e+01,-6.618585850000000548e-01
9.863058446757405996e+07,-6.681078070000000535e-01,-6.511586422999999968e+01,-6.462998889000000702e+01,-6.630380953000000188e-01
9.863458767013610899e+07,-6.652111905099999944e-01,-6.439943424099999447e+01,-6.548489568700000518e+01,-6.591493281100000434e-01
9.863859087269815803e+07,-6.654451782600000476e-01,-6.432403080699999975e+01,-6.466293148399999779e+01,-6.580834706499999465e-01
9.864259407526020706e+07,-6.655758913899999518e-01,-6.371977041499999928e+01,-6.297191637899999961e+01,-6.573161019200000066e-01
9.864659727782225609e+07,-6.648127872200000343e-01,-6.339307895799999670e+01,-6.330507266600000094e+01,-6.531848913100000154e-01
9.865060048038430512e+07,-6.635576366000000004e-01,-6.361369308399999767e+01,-6.338666044899999719e+01,-6.557658994399999663e-01
9.865460368294635415e+07,-6.611575990400000435e-01,-6.317536048899999912e+01,-6.270742624799999732e+01,-6.512973499499999930e-01
9.865860688550840318e+07,-6.622268923499999849e-01,-6.295090780999999680e+01,-6.419720512600000006e+01,-6.506709155800000088e-01
9.866261008807045221e+07,-6.585940552400000314e-01,-6.313470503700000336e+01,-6.322052911400000141e+01,-6.509491716799999939e-01
9.866661329063250124e+07,-6.586243403099999449e-01,-6.316292991099999909e+01,-6.229256283400000171e+01,-6.486062467100000006e-01
9.867061649319455028e+07,-6.543688213999999670e-01,-6.236478839699999810e+01,-6.257333795499999951e+01,-6.483436701400000501e-01
9.867461969575659931e+07,-6.545705520600000327e-01,-6.347154376700000000e+01,-6.286246994500000085e+01,-6.446482897399999912e-01
9.867862289831864834e+07,-6.552157676300000011e-01,-6.178346835100000334e+01,-6.246954068699999851e+01,-6.443231312699999602e-01
9.868262610088069737e+07,-6.504808478600000443e-01,-6.229464987099999718e+01,-6.313726705799999905e+01,-6.411915549100000167e-01
9.868662930344276130e+07,-6.514504396700000477e-01,-6.200552171300000026e+01,-6.277949198099999961e+01,-6.403221245100000347e-01
9.869063250600481033e+07,-6.497817915400000421e-01,-6.265542100199999709e+01,-6.186656415000000209e+01,-6.402139266499999870e-01
9.869463570856685936e+07,-6.488609388999999616e-01,-6.156384577800000102e+01,-6.301587098600000303e+01,-6.371739946800000221e-01
9.869863891112890840e+07,-6.470649196900000177e-01,-6.269088453799999883e+01,-6.344112062199999968e+01,-6.368030135800000213e-01
9.870264211369095743e+07,-6.437917507299999453e-01,-6.290638986700000146e+01,-6.196132510300000007e+01,-6.339682428399999736e-01
9.870664531625300646e+07,-6.433211168500000410e-01,-6.235958922599999710e+01,-6.233869371400000148e+01,-6.327618453000000143e-01
9.871064851881505549e+07,-6.411273578199999656e-01,-6.299122351999999836e+01,-6.236346430799999752e+01,-6.321032560599999517e-01
9.871465172137710452e+07,-6.408219300499999882e-01,-6.231048915699999924e+01,-6.291318079300000221e+01,-6.311347245399999695e-01
9.871865492393915355e+07,-6.375829193199999967e-01,-6.269456137299999909e+01,-6.355676333400000289e+01,-6.278059512700000511e-01
9.872265812650120258e+07,-6.365017037500000363e-01,-6.339759020599999673e+01,-6.250658967599999727e+01,-6.269993952700000373e-01
9.872666132906325161e+07,-6.361594549900000395e-01,-6.249006686599999938e+01,-6.248287634399999746e+01,-6.253192708200000505e-01
9.873066453162530065e+07,-6.346710643899999837e-01,-6.317835177999999985e+01,-6.394876525899999820e+01,-6.250773184700000318e-01
9.873466773418734968e+07,-6.321126770199999578e-01,-6.322733881900000341e+01,-6.354221622699999728e+01,-6.234150022300000149e-01
9.873867093674939871e+07,-6.316536822899999626e-01,-6.453898200899999438e+01,-6.452159903099999383e+01,-6.211564736200000381e-01
9.874267413931144774e+07,-6.296804379099999460e-01,-6.450166097100000684e+01,-6.412171241400000099e+01,-6.193042598300000368e-01
9.874667734187349677e+07,-6.287491844300000521e-01,-6.474570297399999674e+01,-6.448682551500000670e+01,-6.210304220400000297e-01
9.875068054443554580e+07,-6.267446641599999646e-01,-6.491923624999999731e+01,-6.361562820000000329e+01,-6.167925704500000217e-01
9.875468374699759483e+07,-6.246749982100000542e-01,-6.472145333299999947e+01,-6.496019888399999331e+01,-6.193080772900000364e-01
9.875868694955964386e+07,-6.237898054599999575e-01,-6.497319086400000288e+01,-6.488546549800000207e+01,-6.164985892600000073e-01
9.876269015212169290e+07,-6.237506411300000053e-01,-6.642746520199999338e+01,-6.652700165000000254e+01,-6.150632101299999821e-01
9.876669335468374193e+07,-6.233106545900000128e-01,-6.589446404299999926e+01,-6.437158923399999821e+01,-6.132014156299999685e-01
9.877069655724579096e+07,-6.209502848800000363e-01,-6.567475691900000356e+01,-6.512548825199999669e+01,-6.125267674800000117e-01
9.877469975980783999e+07,-6.244997620100000146e-01,-6.624860117199999365e+01,-6.741582258200000410e+01,-6.129361808800000144e-01
9.877870296236988902e+07,-6.219548005699999660e-01,-6.669283344199999419e+01,-6.659738837700000147e+01,-6.119806689500000285e-01
9.878270616493195295e+07,-6.186476277300000381e-01,-6.703983963500000698e+01,-6.707401527300000055e+01,-6.106937287700000550e-01
9.878670936749400198e+07,-6.175771236899999517e-01,-6.588250584799999388e+01,-6.697474314800000172e+01,-6.105503039799999865e-01
9.879071257005605102e+07,-6.171182313899999938e-01,-6.534611848699999825e+01,-6.554220342799999344e+01,-6.110080935299999627e-01
9.879471577261810005e+07,-6.137823580800000345e-01,-6.542966289400000335e+01,-6.528597382499999924e+01,-6.080557965899999751e-01
9.879871897518014908e+07,-6.154635923300000311e-01,-6.695785684700000218e+01,-6.786872651900000619e+01,-6.080406408899999837e-01
9.880272217774219811e+07,-6.134696652800000205e-01,-6.734024720499999717e+01,-6.592756428399999891e+01,-6.087214504000000304e-01
9.880672538030424714e+07,-6.146190013300000254e-01,-6.714035337999999342e+01,-6.676397514999999316e+01,-6.067010033799999924e-01
9.881072858286629617e+07,-6.156758040199999948e-01,-6.643792576200000610e+01,-6.786014758199999619e+01,-6.082945298499999875e-01
9.881473178542834520e+07,-6.144360348799999816e-01,-6.612552700300000197e+01,-6.794418720999999550e+01,-6.069892056600000307e-01
9.881873498799039423e+07,-6.158116965700000112e-01,-6.760110653899999988e+01,-6.552406696200000624e+01,-6.069122878299999524e-01
9.882273819055244327e+07,-6.114363432899999617e-01,-6.623331475099999466e+01,-6.540901746100000480e+01,-6.062481228199999572e-01
9.882674139311449230e+07,-6.116143444499999582e-01,-6.531134661000000108e+01,-6.658123933000000250e+01,-6.072781676699999798e-01
9.883074459567654133e+07,-6.133331962300000439e-01,-6.505306248099999777e+01,-6.568484643399999356e+01,-6.040895080399999451e-01
9.883474779823859036e+07,-6.120054627500000066e-01,-6.609876337199999341e+01,-6.590108194299999411e+01,-6.050060078600000280e-01
9.883875100080063939e+07,-6.103766563900000497e-01,-6.582164595800000484e+01,-6.532447452499999940e+01,-6.040687668499999941e-01
9.884275420336268842e+07,-6.118716424600000314e-01,-6.512983284800000661e+01,-6.636297215199999755e+01,-6.049110469199999729e-01
9.884675740592473745e+07,-6.100202989999999881e-01,-6.480309034100000076e+01,-6.511803818900000351e+01,-6.038112905400000452e-01
9.885076060848678648e+07,-6.128637214300000080e-01,-6.484711273499999606e+01,-6.573976911799999812e+01,-6.071512323500000141e-01
9.885476381104883552e+07,-6.109564024900000501e-01,-6.529703270400000292e+01,-6.395373240499999667e+01,-6.057046156700000017e-01
9.885876701361088455e+07,-6.128360604899999453e-01,-6.385621322699999780e+01,-6.421642326500000308e+01,-6.069105919599999677e-01
9.886277021617293358e+07,-6.116163752900000139e-01,-6.413044588799999701e+01,-6.389920388699999876e+01,-6.072224072399999839e-01
9.886677341873498261e+07,-6.143636653499999767e-01,-6.354924109000000243e+01,-6.581035903100000439e+01,-6.072552967800000090e-01
9.887077662129703164e+07,-6.107580322000000228e-01,-6.384098537199999868e+01,-6.369559050099999808e+01,-6.089458411499999446e-01
9.887477982385908067e+07,-6.138035249800000148e-01,-6.413634834799999851e+01,-6.384142322600000341e+01,-6.085899841399999843e-01
9.887878302642112970e+07,-6.123933612699999918e-01,-6.340950540699999749e+01,-6.490813422799999444e+01,-6.099837587299999919e-01
9.888278622898319364e+07,-6.133124874599999998e-01,-6.324402297900000036e+01,-6.417346256800000504e+01,-6.092956083499999620e-01
